Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,ANT_SUM_WEIGHTED_SAN,ANT_SUM_WEIGHTED_LOEWE,ANT_SUM_WEIGHTED_BLISS,ANT_SUM_WEIGHTED_HSA,QA
nitd609_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,artemether,0.05,0.01,0.0153141367298256,8.71247932317099,0.088392365495743,0.00223932737308843,9.99999999999989,0,0,-32.1899268796018,-17.3239988662878,-17.3194692279156,-3
nitd609_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,artemether,0.05,0.01,0.014280822477561,9.99999999999995,20.2378026738321,0.00208365193402065,10,9.00774541397961,0,-33.3289420966173,-26.8198193317788,-26.6336743397293,-1
nitd609_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,artenimol,0.025,0.01,0.000930206052347677,2.05974396459463,44.2235090368801,1,0,100,0,-8229.36044235647,-8229.36044235647,-8229.36044235647,-1
nitd609_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,artenimol,0.025,0.01,0.00210910086794828,4.16051942329393,0.303746528714749,0.00163611239301987,9.46380144969559,0,0,-30.4182731754703,-10.635098659539,-10.4035460352892,-3
nitd609_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,artenimol,0.025,0.01,0.0034521339390158,2.89380568005925,5.88005038002469,0.00184133199651323,9.99999999999999,5.07979830175894,0,-33.9443875636576,-23.7430069548077,-23.4694894227436,-1
nitd609_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,artesunate,0.05,0.01,0.00820527926032111,10,61.4435080122136,0.00203154472374836,8.7913811653919,0,0,-5431.17795426372,-5430.34468003007,-5430.3307538785,-1
nitd609_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,artesunate,0.05,0.01,0.00653028412001738,1.12557164025637,0,0.00208871394131687,10,0,0,-101.019769307945,-84.8394406410917,-83.8561081221744,-3
nitd609_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,artesunate,0.05,0.01,0.00729660003442148,9.99999999999923,7.17517909705918,0.00152978076282225,9.99999999999998,0,0,-51.1708193728152,-27.8116192334619,-26.9860400014959,-1
nitd609_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,atovaquone,0.0125,0.005,0.000461188668463089,1.59355682220482,5.2489215244759,0.00058423631588106,9.99999999999997,0.208791110053197,0,-18.3100100985385,-10.328327198927,-9.69648439882615,-3
nitd609_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,atovaquone,0.025,0.01,0.0038562594867864,1.59688283954499,1.460078586527,0.00149993706053932,7.15290343413163,0,0,-20.0008703666755,-5.74106034207534,-5.41744762415033,1
nitd609_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,atovaquone,0.025,0.01,0.00125538610332575,4.61504417642562,17.0488212388719,0.00100776474924126,9.9999999999999,26.5908497415875,0,-57.3137293299872,-51.5995564675608,-50.239598381699,-1
nitd609_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,halofantrine,0.025,0.005,0.000464185323481832,3.26484777987615,0,0.000741397105992722,5.56478128476436,0.264753850087096,0,-34.5884785610078,-19.0880609927227,-17.3660278728172,1
nitd609_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,halofantrine,0.025,0.005,0.000681317957218397,2.73394612900465,0,0.00129907192833574,9.99999999999998,1.36862884719094,0,-28.1159339997587,-13.0151366411254,-12.6516927532564,1
nitd609_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,halofantrine,0.025,0.005,0.00171841631842374,5.44226805162062,0,0.000756015211648519,9.99999999999999,0,0,-49.3028049144766,-22.7969233362168,-22.3148052158666,-3
nitd609_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,lumefantrine,0.025,0.005,0.00284217143350438,4.43816763742397,1.63960905342622,0.000377395154319398,1.05680793213259,0,0,-32.7080677885797,-24.9503515416243,-22.4546997350408,1
nitd609_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,lumefantrine,0.05,0.01,0.0117100334870239,2.40421080609025,0,0.00214152995387326,10,0,0,-30.484534886599,-16.4443048180333,-15.6075502534213,-3
nitd609_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,lumefantrine,0.05,0.01,0.0120794506134995,10,25.7149845309121,0.00217502908383309,10,2.82022496171214,0,-44.5350340884438,-35.1767274073018,-34.3985982206477,-1
nitd609_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,proguanil,0.0875,0.005,0.0225672702392433,1.65326795871476,16.0707116055275,0.00058517640784369,4.13595990116061,0,0,-19.6533876813327,-10.9494627586281,-10.591528555136,1
nitd609_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,proguanil,0.175,0.01,0.110578797198589,3.22755029631871,26.5214069341534,0.00158341639370061,7.68798771226727,0,0,-33.7236253692976,-15.1590090853848,-13.970025007255,-3
nitd609_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,proguanil,0.175,0.01,0.0569865694958261,1.83708894589245,11.4668363040334,0.00214338091769367,1.43559373559828,0,0,-78.0132985160548,-73.1764147887887,-66.7619983020011,-1
nvpauy922_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,artemether,0.05,0.5,0.0198397586440847,9.99999999999989,73.9602537995772,0.263237753160414,3.05418948000854,0,0,-8948.01664636116,-8945.0802272861,-8944.87046721567,-1
nvpauy922_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,artemether,0.05,0.5,0.0299318492667765,3.21536409118829,70.7458401810743,0.0822954616714167,3.71078200116506,0.854808730604051,0,-15.3528361033695,-12.0605669168145,-11.8497714137335,-3
nvpauy922_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,artemether,0.05,0.5,0.0182601751045999,8.17328441301119,8.90988845733069,0.0598537595108858,2.55675267212348,0,0,-29.7354273237671,-25.8075620313846,-25.4973254042132,-1
nvpauy922_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,artenimol,0.025,0.5,0.00172929474904607,9.99999999999999,24.6845055952477,0.073985749027302,9.99999976425462,78.565648685542,0,-118.41621260994,-119.867446940637,-117.323727423505,-1
nvpauy922_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,artenimol,0.025,0.5,0.00161622757960534,4.10243725029345,0,0.0755290240633084,2.74308516499407,0,0,-12.3715877488888,-4.5891859204027,-4.42949866520686,1
nvpauy922_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,artenimol,0.025,0.5,0.00175291589348236,2.77184056349235,2.44189264538489,0.0465559073463345,2.4321573549114,10.8534771524973,0,-27.1369060417413,-20.4268576792289,-19.7418723964135,-1
nvpauy922_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,artesunate,0.05,0.5,0.019291696072167,10,64.6607503704407,0.11233202078832,2.11735352850586,0,0,-53.7598333850759,-51.9975950622371,-51.9862187337156,-1
nvpauy922_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,artesunate,0.05,0.5,0.0135047615522131,9.99999999999993,3.04889210091893,0.0822382883823075,3.7868235785558,0.577822486406654,0,-42.9532654435388,-19.0880659213158,-18.7926672839291,1
nvpauy922_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,artesunate,0.05,0.5,0.00527883223028476,3.5729725282128,18.3857248756728,0.0584730956016398,1.51897143015812,0,0,-48.8130228075086,-38.0875367507222,-31.4136676369877,-1
nvpauy922_nanchangmycin_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,nanchangmycin,0.01,0.5,1,0,100,0.0789268519345362,2.28425277597789,0,0,-118.056139877979,-118.056139877979,-118.056139877979,-1
nvpauy922_nanchangmycin_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,nanchangmycin,0.01,0.5,0.000519330010328784,2.86481774047244,3.42184754670269,0.0626277143970389,3.43569411010417,1.74409971218633,0,-23.7558898580075,-11.3568741508903,-10.6178030687745,1
nvpauy922_nanchangmycin_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,nanchangmycin,0.01,0.5,0.00032531289615684,2.89204245307925,22.6765211633005,0.0302077151162723,9.99999999999999,7.21432627653197,0,-40.0469941055846,-32.9993079914404,-31.7147435890928,-1
nvpauy922_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,nvpbgt226,0.01,0.5,1,0,100,1,0,100,0,-175.612291870817,-175.612291870817,-175.612291870817,-1
nvpauy922_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,nvpbgt226,0.01,0.5,0.00218373026121587,6.12232354343415,10.5184687517696,0.0817898016886166,3.28503950500115,0.297445453192435,0,-25.7959488171395,-10.7238196811934,-10.2155715884569,1
nvpauy922_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,nvpbgt226,0.01,0.5,0.00111422916719461,10,18.1956788981284,0.0672930480308067,3.34206723271032,9.09230308064331,0,-37.978365269378,-29.0451739849512,-28.6617518124065,-1
nvpbgt226_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,artemether,0.05,0.01,0.020343443039457,9.99999999999996,85.4234778343446,1,0,100,0,-5840.33435459001,-5840.33435459001,-5840.33435459001,-1
nvpbgt226_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,artemether,0.05,0.01,0.023057940969983,5.8381433688708,0,0.00197553186006281,6.39285863869981,11.0657286210862,0,-17.2472086004026,-11.107313578197,-11.1019322702487,-3
nvpbgt226_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,artemether,0.05,0.01,0.0132087281694987,9.99999999999673,19.9618397446873,0.00149387558253983,9.99999999999868,26.6873406669764,0,-61.430418981636,-48.0156033815671,-47.7948383386848,-1
nvpbgt226_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,artenimol,0.025,0.01,0.00246602448525453,4.43118550119682,0.726248683472797,0.00239288907243065,4.88346286395888,2.01719109265603,0,-15.5275898055761,-4.98291984227352,-4.7188714774478,1
nvpbgt226_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,artenimol,0.025,0.01,0.00298551731193903,9.99999999999998,32.6117429271238,0.00115546999464778,9.99999999999999,25.7167526671044,0,-67.7512055063632,-57.2245317833947,-56.1032376329686,-1
nvpbgt226_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,artesunate,0.05,0.01,1,0,100,0.00286916350187919,1.48599879143507,0,0,-79.0171130732463,-79.0171130732463,-79.0171130732463,-1
nvpbgt226_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,artesunate,0.05,0.01,0.010171783832581,3.99388441779993,0,0.00185828564994712,3.54336052667461,8.35829661566646,0,-53.2934544229478,-33.0825270287769,-30.6000507627892,1
nvpbgt226_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,artesunate,0.05,0.01,0.0118736240598471,9.99999999999982,13.8507641758659,0.000656255070091193,9.99999999999994,8.34169248877978,0,-52.7832818882724,-36.8215688556667,-36.3646482676084,-1
nvpbgt226_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,atovaquone,0.025,0.01,0.0249999999999982,9.99999999999999,29.2131731543038,1,0,100,0,-6400.27678351696,-6400.27678351696,-6400.27678351696,-1
nvpbgt226_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,atovaquone,0.025,0.01,0.00396780001940273,1.60714739728064,1.49277719218063,0.00269359330430471,3.92710835130409,8.71627108459535,0,-11.4669789261792,-5.33351582744331,-5.23137628713092,1
nvpbgt226_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,atovaquone,0.025,0.01,0.000367088083846281,9.99999999999993,40.1138771339393,0.00125362822855941,9.99999999999987,16.9120080439037,0,-83.058790129766,-76.8741916833551,-72.3981870628539,-1
nvpbgt226_chloroquine_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,chloroquine,0.125,0.005,0.0259376889729745,3.79227451401898,0,0.000483195397299105,1.95132331358418,0,0,-52.4739663009164,-35.9039851189816,-32.7136492297122,1
nvpbgt226_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,chloroquine,0.5,0.01,0.320883133968546,8.20133525794011,0,0.00182848848298476,4.35694760062118,12.3301745101498,0,-29.9523029535611,-9.8826500967611,-9.77152091375013,1
nvpbgt226_chloroquine_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,chloroquine,0.5,0.01,0.0200518480892671,6.05880295900862,8.04451594752396,0.00100296070601305,9.99999999999992,9.39323044656233,0,-38.5635746153988,-19.2160547419187,-18.2496966444805,-1
nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,lumefantrine,0.05,0.01,1,0,100,0.00817987746257166,3.6509352184275,33.5726410340281,0,-203.923117234512,-203.923117234512,-203.923117234512,-1
nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,lumefantrine,0.05,0.01,0.0125427426426318,2.98657396799232,0,0.00241171129058583,9.99999999999984,11.413005020514,0,-16.462390209211,-6.03537869074816,-5.82160734828753,1
nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,lumefantrine,0.05,0.01,0.00979531350213136,9.99999999999998,36.781709913573,0.00132168746575855,9.99999999999997,24.4686613878871,0,-109.143639525947,-94.4831327540468,-92.6560677735584,-1
nvpbgt226_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,mefloquine,0.25,0.01,0.143841940460531,3.2089240207737,0,0.00208134783449189,6.64910067907046,75.4369676862946,0,-144.976610430213,-144.171008168299,-143.590278970104,-1
nvpbgt226_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,mefloquine,0.25,0.01,0.0365255006346557,2.98196164652651,0,0.00204439526382619,6.46811746132532,12.9288985850195,0,-7.4081542834341,-2.97126358523818,-2.78967654378861,1
nvpbgt226_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,mefloquine,0.25,0.01,0.0344827878592978,2.91720040673659,0,0.00114297239001828,4.6735464108702,8.92933377586561,0,-120.818054425267,-114.191541499529,-114.005102413279,-1
nvpbgt226_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,methyleneblue,0.075,0.01,0.0075176041647869,9.99999999999995,69.5168103040739,0.00232648698487666,9.99999999999381,0,0,-34.7084608031637,-33.0709611901186,-33.0667427132184,-1
nvpbgt226_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,methyleneblue,0.075,0.01,0.0210250277814378,5.53115982616893,2.7156029494378,0.00210736984990407,9.10396035478988,12.6885782316666,0,-28.3035727823732,-13.2930156326616,-13.144915988504,1
nvpbgt226_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,methyleneblue,0.075,0.01,0.0113901974434889,9.99999999999998,9.20280339041924,0.000588298593846893,9.99999999999984,52.9441315624525,0,-198.634217635975,-190.92706681073,-187.895177036562,-1
nvpbgt226_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,nitd609,0.01,0.01,0.00189856698600005,10,0,0.0018918145144664,4.80801302494334,5.88917348497327,0,-28.4129713677711,-9.70846687735236,-9.44704655578458,1
nvpbgt226_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,nitd609,0.01,0.01,0.00189206409548306,10,2.31629406584959,0.000980640339008582,3.39110503437261,17.5742825332571,0,-73.337232345664,-55.6898812782038,-54.7942058656221,-1
panobinostatlbh589_amodiaquine_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,amodiaquine,0.25,0.5,0.0655379531231966,9.99999999999978,3.20618532594275,0.0936509813215666,9.99999999999986,78.1781910717425,0,-148.705307103087,-147.316364769004,-146.676798965988,-1
panobinostatlbh589_amodiaquine_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,amodiaquine,0.25,0.5,0.190721082788328,9.99999999999998,0,0.0673648863510297,2.76791731260426,0.157386748549848,0,-16.5685665936229,-4.09692811342657,-4.05415452476896,1
panobinostatlbh589_amodiaquine_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,amodiaquine,0.25,0.5,0.100294299705666,10,3.16682812306316,0.0630886708641342,1.670713641018,0,0,-36.5685088341285,-28.1465781095413,-27.5212391900062,-1
panobinostatlbh589_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,artemether,0.05,0.5,0.0266909470343262,9.99999999999344,85.0069733636886,0.165683910600866,4.63085119593806,0.289744147243398,0,-124.835617074634,-124.470353080495,-124.465888362995,-1
panobinostatlbh589_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,artemether,0.05,0.5,0.0157152220860618,7.8520615554118,0.307906829785531,0.0906628513664762,2.12873651657961,0,0,-40.4683595410718,-22.1441625080186,-21.4861932684181,1
panobinostatlbh589_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,artemether,0.05,0.5,0.00939161280424507,3.15733191844922,5.93587288086133,0.0474738436867393,3.1428319063151,3.94415492592992,0,-53.3760838168617,-41.1618628705418,-39.9870900342763,-1
panobinostatlbh589_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,artenimol,0.025,0.5,0.00427969899059883,9.99999999999996,57.2628796269741,0.34188595380129,9.07500379578082,0,0,-220.542635026125,-216.770575613549,-215.912803752254,-1
panobinostatlbh589_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,artenimol,0.025,0.5,0.00289428889495255,4.83260398718243,3.11583793120291,0.0729615130345096,2.70470104262664,0.620822847998403,0,-56.5032777528066,-35.9293542233548,-33.0089433437814,1
panobinostatlbh589_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,artenimol,0.025,0.5,0.00433281546031518,3.19114748242828,6.06880525783879,0.0397411633792249,2.0136981285944,19.9822867696827,0,-68.9390895477625,-56.1905983859953,-54.0777527055003,-1
panobinostatlbh589_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,artesunate,0.025,0.25,0.00201415634859107,4.98201204973759,1.16095031267689,0.0240441000375531,3.44185263160269,2.30472901839734,0,-18.3150900265154,-6.33931470755652,-6.15005359951035,1
panobinostatlbh589_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,artesunate,0.05,0.5,0.0166003537758478,6.98385924191065,1.74986802566774,0.0793121530863848,2.30814576193472,0,0,-18.4103471837594,-4.9326209105972,-4.90307697650267,1
panobinostatlbh589_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,artesunate,0.05,0.5,0.00526392773008245,1.2929814013951,0,0.0499714399228527,2.68028109609876,4.58874691058764,0,-84.5075549008061,-74.7299170041718,-65.8165747966401,-1
panobinostatlbh589_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,atovaquone,0.025,0.5,1,0,100,0.0872480258256734,10,67.8844869987131,0,-5090.299373659,-5090.299373659,-5090.299373659,-1
panobinostatlbh589_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,atovaquone,0.025,0.5,0.00402786626644939,1.94502510220127,5.73686709840694,0.0656886599780439,2.75505955960579,2.75968172170509,0,-12.6019164444761,-5.47330718057015,-4.82524694137373,1
panobinostatlbh589_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,atovaquone,0.025,0.5,0.000773835739853342,9.99999999999997,10.9278855294882,0.0570520999500062,1.99498679503763,1.82221959535064,0,-19.5292344709002,-11.6913272360954,-10.9436434408659,-1
panobinostatlbh589_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,halofantrine,0.025,0.25,0.000457058660066443,1.291650373548,0,0.0163590051539925,1.24873918322085,0,0,-10.8514621160869,-11.2589876593328,-4.3228052392287,-3
panobinostatlbh589_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,lumefantrine,0.05,0.5,0.0499999999999809,4.55798217816187,60.7670466864141,0.130673934107361,9.99999999999983,0,0,-144.738519908368,-143.968508660552,-143.962470364288,-1
panobinostatlbh589_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,lumefantrine,0.05,0.5,0.0149200417649896,4.391859005302,2.81217859119277,0.091618884417446,3.48293272381766,1.55375802017905,0,-16.0375861641272,-7.50459426324505,-7.4515895364445,1
panobinostatlbh589_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,lumefantrine,0.05,0.5,0.0111241148582772,9.99999999999999,9.20807252511181,0.0620828909850409,2.05178333770133,0,0,-31.0251384501535,-20.7473160367615,-19.6068881089601,-3
panobinostatlbh589_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,nitd609,0.005,0.25,0.000640951874118152,7.02580511687,0,0.0268546976515211,3.95114274629459,2.11798634271154,0,-34.8704466442083,-17.5692263328051,-16.7160273397333,1
panobinostatlbh589_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,nitd609,0.01,0.5,0.0020511035003642,9.94952675318996,0.202878779364107,0.0857384194629156,3.51120452443128,2.2946490938983,0,-28.8489287655271,-13.9206825720967,-13.6919372689811,-3
panobinostatlbh589_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,nitd609,0.01,0.5,0.00166849656195805,10,9.30717428325466,0.051400199938984,2.13962680887707,8.06056599263799,0,-40.2744327651182,-23.3668753762256,-22.4292509395516,-1
perhexiline_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,perhexiline,artemether,0.05,10,0.0177867257543316,9.99999999999986,7.79461548272998,1,0,100,0,-8119.58360067043,-8119.58360067043,-8119.58360067043,-1
perhexiline_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,perhexiline,artemether,0.05,10,0.0352689505729201,9.99999999999987,4.34004751656867,10,1.93017715805409,5.62936784434263,0,-11.221683034664,-10.0271471361971,-10.0266071762769,1
