drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,sample,variable,value,bliss,num_drugs,loewe
0.0,RIF,3.198,TET,19.268,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.02106161385683021,-0.019596498933084638,2.0,-0.13499185118353574
0.0,RIF,0.053999,TET,0.0,CHL,1.3466,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.155296543261307,-0.21084342383752963,2.0,
0.0,RIF,0.084665,TET,0.0,CHL,2.6666,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.0328396245187275,-0.14898256347064331,2.0,
0.0,RIF,0.13333,TET,0.0,CHL,4.7998,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7328549074285687,0.045028981356221465,2.0,0.005075283396579846
0.0,RIF,0.21332,TET,0.0,CHL,9.0659,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.3972594347910529,0.20107500760260816,2.0,0.19421277987283053
0.0,RIF,0.33331,TET,0.0,CHL,17.064,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.19991536923949857,0.17822341639090797,2.0,0.25573977346257404
0.0,RIF,0.51995,TET,0.0,CHL,31.99,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.0073287545447623574,0.17579621909394275,2.0,1.0597638625985706
0.0,RIF,0.8132,TET,0.0,CHL,59.964,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.0017585333553142976,0.06519868501927878,2.0,1.2544319199391363
0.0,RIF,1.293,TET,0.0,CHL,112.94,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,7.770414260161819e-11,0.019041457606365397,2.0,5.6654700021106965
0.0,RIF,2.0258,TET,0.0,CHL,212.61,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.6461888513535034e-09,0.0047835695901761715,2.0,4.6520716531263275
0.0,RIF,3.198,TET,0.0,CHL,399.99,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.023006949512555032,-0.021908176955053777,2.0,-0.18740034165997782
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,3.9999,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8936369136042517,0.06403219063357879,2.0,0.10704465192954118
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,5.9998,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9621371420690091,-0.05005932387309009,2.0,-0.3464352954061643
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,9.9993,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9808245073924368,-0.1680214962908323,2.0,-0.7208271986635957
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,15.998,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8217954192661946,-0.18959476582889656,2.0,-0.34977267869036227
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,25.996,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7558335037077174,-0.3741937939980402,2.0,-0.4572215411369443
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,41.588,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7246687695519916,-0.5646225179961593,2.0,-0.6173189718292902
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,67.17,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.33201236553409214,-0.28709520575512915,2.0,-0.43463543072270705
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,107.92,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,9.59614234335331e-09,0.009477511459503943,2.0,3.0563358799226763
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,174.2,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.03609835306598027,-0.03434971266477676,2.0,-0.2636235402381372
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,281.07,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.03647295938356911,-0.03617442048774459,2.0,-0.47033419036059076
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0053328,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9589622426649728,-0.048759755967957785,2.0,-0.2961225356610629
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0061326,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.844711135317916,-0.010124006546424535,2.0,-0.17029845198065774
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0069324,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7321848468930495,-0.012723524581425005,2.0,-0.16883389146457664
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0079987,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.6205422175905014,-0.08206233406286045,2.0,-0.2050631830153071
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0091983,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.4972360172437794,-0.15848613315684912,2.0,-0.23933361521408095
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.010531,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.4390637721358154,-0.2665800330947282,2.0,-0.32226622845768005
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.011997,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.3019295564501977,-0.23033077883466202,2.0,-0.34188024503773495
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.01373,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.12160907711684414,-0.09756714628672716,2.0,-0.2654053236967391
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.015728,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.0466384398585152,-0.03937044248570472,2.0,-0.20506047373895103
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.017994,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.03805684573679523,-0.036026470974262446,2.0,-0.29688867235670474
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,3.5991,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9969803273584461,-0.07304326385722859,2.0,-0.7946709711883508
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,4.2388,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8729782534700553,-0.028867189917963665,2.0,-0.20388919277661643
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,4.9584,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9131300024978828,-0.20776689607657728,2.0,-0.4062359816687483
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,5.7978,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.0123006062130608,-0.5127057405127488,2.0,
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,6.7969,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.6359291137362966,-0.3566331539118136,2.0,-0.35724821730318984
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,7.9558,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.4718246856114006,-0.35328057175328986,2.0,-0.37015863056196485
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,9.2743,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.024203174546455677,0.015399689346067575,2.0,0.058905652631947567
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,10.872,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.3053631805434916e-10,0.010519075537204183,2.0,1.7536023633826558
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,12.709,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.0133510998397622e-12,0.0025813065898226614,2.0,2.105452275951631
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,14.865,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,9.437800576519805e-13,0.0005885235193413081,2.0,2.0435373818687292
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0069333,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9446262585294144,-0.006505519558557826,2.0,-0.10141510311701095
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0136,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.925774491278203,-0.04828132931628415,2.0,-0.23703533464996532
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.026666,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8167110515832221,-0.04858867279869017,2.0,-0.1417484284965379
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.053332,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7959284862204661,-0.2054902150407979,2.0,-0.3451952871097963
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.10666,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.5543250605958726,-0.1781847462842719,2.0,-0.21399641391405314
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.20798,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.5155361240686781,-0.3265772917976099,2.0,-0.40022728942487984
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.41058,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.3631488677764357,-0.2903165814274833,2.0,-0.4366937753132003
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.81034,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.33753919049116654,-0.3153133014869306,2.0,-0.6482348769571197
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,1.604,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,9.400714806330724e-13,0.005994645083607646,2.0,6.649121229028011
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,3.1683,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.0175240327657013,-0.016045984249977722,2.0,-0.033991140030354715
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.004,TMP,0.0,PHL,EC,norm_gr_1,1.1068100851270317,-0.1621513167249109,2.0,
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0093333,TMP,0.0,PHL,EC,norm_gr_1,0.9216610606716665,-0.03474895675494771,2.0,-0.1712863655872398
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.022667,TMP,0.0,PHL,EC,norm_gr_1,0.7865377250311424,-0.010642789895443316,2.0,-0.047360193320927335
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.053333,TMP,0.0,PHL,EC,norm_gr_1,0.7304032892750714,-0.13585015462910466,2.0,-0.21151643700685982
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.128,TMP,0.0,PHL,EC,norm_gr_1,0.6050149382992495,-0.2351199716284379,2.0,-0.2873073711836907
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.29332,TMP,0.0,PHL,EC,norm_gr_1,0.46954559601241486,-0.29159528869822227,2.0,-0.36397050974526757
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.71995,TMP,0.0,PHL,EC,norm_gr_1,0.25919573298005344,-0.19735418826759807,2.0,-0.32012826106334136
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,1.7597,TMP,0.0,PHL,EC,norm_gr_1,0.12450512026393874,-0.10783104408679024,2.0,-0.2891633669959725
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,4.2116,TMP,0.0,PHL,EC,norm_gr_1,0.001296605928773059,0.002745901495252908,2.0,0.992352300868246
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,10.096,TMP,0.0,PHL,EC,norm_gr_1,4.6250986454793515e-10,0.0008972849321992947,2.0,4.807555965020418
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,3.021,PHL,EC,norm_gr_1,0.7391458124119714,0.12211728290716084,2.0,0.004712910656250168
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,3.476,PHL,EC,norm_gr_1,0.7790286365068647,-0.003667189760927725,2.0,-0.13055686312186948
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,4.0027,PHL,EC,norm_gr_1,0.8272778703818752,-0.1784092794082215,2.0,-0.29674587084892146
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,4.6009,PHL,EC,norm_gr_1,0.6158097894819851,-0.13315632562082025,2.0,-0.21866033031773463
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,5.3026,PHL,EC,norm_gr_1,0.2711909018569191,0.0359006595919954,2.0,-0.0723506289607859
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,6.0996,PHL,EC,norm_gr_1,0.06880117594586524,0.09354818019931549,2.0,0.09780771590480619
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,7.0155,PHL,EC,norm_gr_1,3.367356692422734e-10,0.071107861040549,2.0,2.5346516094610907
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,8.0742,PHL,EC,norm_gr_1,0.014955872784149945,0.01116898910381154,2.0,0.15241802877577376
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,9.2991,PHL,EC,norm_gr_1,2.1886333894244503e-12,0.008797173451960377,2.0,3.023229993860304
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,10.698,PHL,EC,norm_gr_1,0.04461865210326172,-0.04186388187365446,2.0,-0.3078848457243928
0.0,RIF,0.0,TET,0.376,CHL,1.3466,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9888961322094892,-0.05411156696729391,2.0,-0.6227723160998411
0.0,RIF,0.0,TET,0.58399,CHL,2.6666,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8897697349304917,-0.0202891222385696,2.0,-0.12643542569929833
0.0,RIF,0.0,TET,0.87997,CHL,4.7998,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8434666854759383,-0.07767952172624237,2.0,-0.21210668866388496
0.0,RIF,0.0,TET,1.3599,CHL,9.0659,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.5454712805009807,0.04977899762714466,2.0,0.020751547067840548
0.0,RIF,0.0,TET,2.1598,CHL,17.064,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.3735269480252646,0.0026927585048288627,2.0,0.002839198762144644
0.0,RIF,0.0,TET,3.3596,CHL,31.99,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.24902267629548377,-0.06310602922270209,2.0,-0.04421207473910796
0.0,RIF,0.0,TET,5.1991,CHL,59.964,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.2503434617260684e-10,0.07084543487452899,2.0,6.030785994932516
0.0,RIF,0.0,TET,8.0778,CHL,112.94,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,3.6994414367640864e-11,0.02159400537797719,2.0,6.177634065641284
0.0,RIF,0.0,TET,12.475,CHL,212.61,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.00785391609752119,-0.002084026299670117,2.0,0.42042296085691866
0.0,RIF,0.0,TET,19.268,CHL,399.99,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.817276286079626e-12,0.0014260272759563572,2.0,6.638172825273244
0.0,RIF,0.0,TET,0.376,CHL,0.0,ERY,3.9999,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.978331525894573,-0.030466270499975412,2.0,-0.3512813217627395
0.0,RIF,0.0,TET,0.58399,CHL,0.0,ERY,5.9998,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9337884153655232,-0.03654607252864661,2.0,-0.24434982611462286
0.0,RIF,0.0,TET,0.87997,CHL,0.0,ERY,9.9993,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9023423461415235,-0.10217908073301052,2.0,-0.3322282442875314
0.0,RIF,0.0,TET,1.3599,CHL,0.0,ERY,15.998,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.5604584132051439,0.0684835097867208,2.0,-0.046485140114926035
0.0,RIF,0.0,TET,2.1598,CHL,0.0,ERY,25.996,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.4080700475282585,-0.028367184337862283,2.0,-0.10640731578644244
0.0,RIF,0.0,TET,3.3596,CHL,0.0,ERY,41.588,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.23713273198461585,-0.07464663369562599,2.0,-0.11856520534921317
0.0,RIF,0.0,TET,5.1991,CHL,0.0,ERY,67.17,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.26090381901791554,-0.213378312422304,2.0,-0.3478517926323581
0.0,RIF,0.0,TET,8.0778,CHL,0.0,ERY,107.92,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.0,0.010748002825821152,2.0,inf
0.0,RIF,0.0,TET,12.475,CHL,0.0,ERY,174.2,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.01949312308980976,-0.017383932714570116,2.0,-0.1019466007574459
0.0,RIF,0.0,TET,19.268,CHL,0.0,ERY,281.07,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.661181785796801e-08,0.00038743810391543766,2.0,2.543000287191029
0.0,RIF,0.0,TET,0.376,CHL,0.0,ERY,0.0,FUS,0.0053328,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9058108221312686,-0.004926259085360818,2.0,-0.17227410153550413
0.0,RIF,0.0,TET,0.58399,CHL,0.0,ERY,0.0,FUS,0.0061326,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.9224492037019605,-0.10143711922696774,2.0,-0.3294704422641396
0.0,RIF,0.0,TET,0.87997,CHL,0.0,ERY,0.0,FUS,0.0069324,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7109408876567291,-0.002667772113321698,2.0,-0.15894832647996915
0.0,RIF,0.0,TET,1.3599,CHL,0.0,ERY,0.0,FUS,0.0079987,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.6234510725157132,-0.08774682798996858,2.0,-0.20642961737482127
0.0,RIF,0.0,TET,2.1598,CHL,0.0,ERY,0.0,FUS,0.0091983,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.49477294864199445,-0.15774224240057644,2.0,-0.2370381860957654
0.0,RIF,0.0,TET,3.3596,CHL,0.0,ERY,0.0,FUS,0.010531,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.384054918941661,-0.20894172820688398,2.0,-0.27696307192915554
0.0,RIF,0.0,TET,5.1991,CHL,0.0,ERY,0.0,FUS,0.011997,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.2470988343645713,-0.1713423040196016,2.0,-0.2803167585511919
0.0,RIF,0.0,TET,8.0778,CHL,0.0,ERY,0.0,FUS,0.01373,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.11938313543108713,-0.09211833285422034,2.0,-0.24062563052579783
0.0,RIF,0.0,TET,12.475,CHL,0.0,ERY,0.0,FUS,0.015728,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.01098696549131351,-0.0022203888438517092,2.0,0.06694020161726533
0.0,RIF,0.0,TET,19.268,CHL,0.0,ERY,0.0,FUS,0.017994,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.025253961900154206,-0.022618867152193498,2.0,-0.1806601329950414
0.0,RIF,0.0,TET,0.376,CHL,0.0,ERY,0.0,FUS,0.0,CIP,3.5991,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8590117908350774,0.055466745424170294,2.0,-0.08617509062965105
0.0,RIF,0.0,TET,0.58399,CHL,0.0,ERY,0.0,FUS,0.0,CIP,4.2388,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8478877266044976,-0.017506619678686164,2.0,-0.19024115467425062
0.0,RIF,0.0,TET,0.87997,CHL,0.0,ERY,0.0,FUS,0.0,CIP,4.9584,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,1.0099544928888635,-0.31556035455045284,2.0,
0.0,RIF,0.0,TET,1.3599,CHL,0.0,ERY,0.0,FUS,0.0,CIP,5.7978,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.8387248181977337,-0.34170515546563757,2.0,-0.42598750399601754
0.0,RIF,0.0,TET,2.1598,CHL,0.0,ERY,0.0,FUS,0.0,CIP,6.7969,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.7891589630967528,-0.511280448558681,2.0,-0.5057134974376251
0.0,RIF,0.0,TET,3.3596,CHL,0.0,ERY,0.0,FUS,0.0,CIP,7.9558,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.6551001113668257,-0.5347488357281662,2.0,-0.5117766760188464
0.0,RIF,0.0,TET,5.1991,CHL,0.0,ERY,0.0,FUS,0.0,CIP,9.2743,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.37572244412258465,-0.33381983544493793,2.0,-0.4252111523387739
0.0,RIF,0.0,TET,8.0778,CHL,0.0,ERY,0.0,FUS,0.0,CIP,10.872,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.1939829021459225,-0.1820537221063228,2.0,-0.38782084555313956
0.0,RIF,0.0,TET,12.475,CHL,0.0,ERY,0.0,FUS,0.0,CIP,12.709,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.038458270543784985,-0.035344727580242104,2.0,-0.2039555219583906
0.0,RIF,0.0,TET,19.268,CHL,0.0,ERY,0.0,FUS,0.0,CIP,14.865,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_1,0.030525923016625184,-0.029762115631913593,2.0,-0.2807803644097612
